"b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""","b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'",b'RT _Smith 2 reasons why I love and believe it\xe2\x80\x99s must do for every candidate: 1 Politically savvy show one of 1st network sh\xe2\x80\xa6',b'Co-sign 100 with as someone w https://t.co/Uxll1mGwDn',b'Straight white man erases gay https://t.co/VyVId5Jc7a',b'RT What no Red Kool Aid?',"b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""","b'I call her ""Ovah""'","b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""","b'RT ""I may not be able to convince every voter out there to be for me but at the very least I need to make sure that every voter\xe2\x80\xa6'",b'RT _Smith 2 reasons why I love and believe it\xe2\x80\x99s must do for every candidate: 1 Politically savvy show one of 1st network sh\xe2\x80\xa6',b'RT . will likely reach one million followers by the evening of May 1st give or take https://t.co/6R2CIKDSDX',"b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'",b'How about it At the very least https://t.co/e6W2wzRy3f',"b'RT _Boxer ""Just the other day I was at Apple with Spielberg...And I said ""Have you heard of this Butta guy? He goes ""No Butta-w\xe2\x80\xa6'","b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'","b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'","b""RT All eyes and ears were on at this AM as he fielded Q's from &amp live on \xe2\x80\xa6""",b'posted the policy manual section on being recorded and it ex https://t.co/zochjdtCt6',b'_dore Democrats like or https://t.co/OAWxnHjR42',"b'RT Media icon calls presidential candidate ""Buttabeep Buttaboop and thinks his name may help his campaign b\xe2\x80\xa6'","b'""Red states and blue states have more in common than we think!"" What does this mean?'",b'Must be blacks somewhere falling for it smh',b'He flew to DC AFTER he knew what this was about It\xe2\x80\x99s disturbing It\xe2\x80\x99s why I bought https://t.co/VHMke40vqH',"b'RT Media icon calls presidential candidate ""Buttabeep Buttaboop and thinks his name may help his campaign b\xe2\x80\xa6'",b'RT I\xe2\x80\x99m seeing that it\xe2\x80\x99s our women &amp younger #Democrats who have the deeper commitment to the peopl\xe2\x80\xa6',b'RT _Graham Presidential candidate &amp South Bend Mayor is right\xe2\x80\x94God doesn\xe2\x80\x99t have a political party But God does hav\xe2\x80\xa6',"b'RT \xe2\x80\x9cI do think it\xe2\x80\x99s simply harder for candidates of color or female candidates I\xe2\x80\x99m very mindful of that."" t\xe2\x80\xa6'",b'RT Since tweeting this two young gay right-leaning men I know have contacted me to say they were also approached by Wohl to\xe2\x80\xa6',"b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""",b'And many of her policies are absurd A wealth tax that is u https://t.co/giKGeLb6lv',"b""RT Of this I have no doubt This ongoing conversation is leading about acknowledging and accepting one's au\xe2\x80\xa6""","b'RT ""People are looking for something very different No different in the way that the current president\xe2\x80\xa6'","b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'","b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'","b'_Smith i dont think you will read, https://t.co/breGueUCnT'","b'RT \xe2\x80\x9cI do think it\xe2\x80\x99s simply harder for candidates of color or female candidates I\xe2\x80\x99m very mindful of that."" t\xe2\x80\xa6'","b""RT . tells he's the first candidate to have taken the train up to Harlem to visit him at Sylvia's an\xe2\x80\xa6""",b'I\xe2\x80\x99m upset that you seem to have a h https://t.co/UT8u2xr9WQ',b'As a fellow gay man definitely a vodka soda the drink of our people \xf0\x9f\x98\x82'
"b'RT _Boxer ""Just the other day I was at Apple with Spielberg...And I said ""Have you heard of this Butta guy? He goes ""No Butta-w\xe2\x80\xa6'",b'Except being blind to heterosexual privilege apparently.',b'RT Breaking news New CNN national poll shows with a commanding lead over the Democratic field 39 pick Biden as t\xe2\x80\xa6',"b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""",b'RT Since tweeting this two young gay right-leaning men I know have contacted me to say they were also approached by Wohl to\xe2\x80\xa6',b'And actually when Kamala Harris met with Al https://t.co/fmrDG9kssa',b'RT _giants Wow This ad for \xe2\x80\x99s book was placed by on The Gateway Pundit on THE SAME DAY that the site publi\xe2\x80\xa6',"b""The #GOP must be really worried about if they're already trying to slime him.""",b'RT The magnificent mayor of Poway has shown his brotherhood with Jews this week The pathetic self-serving mayor\xe2\x80\xa6',"b""When I think about my white privilege I think about making sure my actions don't further encourage negative effects https://t.co/6bPvataaRP""","b'RT \xe2\x80\x9cI do think it\xe2\x80\x99s simply harder for candidates of color or female candidates I\xe2\x80\x99m very mindful of that."" t\xe2\x80\xa6'",b'RT HOW SAFE DO YOUR JEWISH CONSTITUENTS IN SOUTH BEND FEEL NOW THAT YOU\xe2\x80\x99VE EMBRACED JEW HATERS?? ??',b'RT _Smith 2 reasons why I love and believe it\xe2\x80\x99s must do for every candidate: 1 Politically savvy show one of 1st network sh\xe2\x80\xa6',b'I have a friend who lives there The weather is not so great High rents in California b/c of weather',b'RT \xe2\x80\x9cRacial inequities didn\xe2\x80\x99t just happen They\xe2\x80\x99re not an accident They\xe2\x80\x99re in many cases the consequence of racist policie\xe2\x80\xa6',b'RT Hey you\xe2\x80\x99ve spoken about the persecution you\xe2\x80\x99ve felt as a gay man Maybe today this week you could refra\xe2\x80\xa6',"b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""","b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'",b'RT _Smith 2 reasons why I love and believe it\xe2\x80\x99s must do for every candidate: 1 Politically savvy show one of 1st network sh\xe2\x80\xa6',b'Co-sign 100 with as someone w https://t.co/Uxll1mGwDn',b'Straight white man erases gay https://t.co/VyVId5Jc7a',b'RT What no Red Kool Aid?',"b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""","b'I call her ""Ovah""'","b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""","b'RT ""I may not be able to convince every voter out there to be for me but at the very least I need to make sure that every voter\xe2\x80\xa6'",b'RT _Smith 2 reasons why I love and believe it\xe2\x80\x99s must do for every candidate: 1 Politically savvy show one of 1st network sh\xe2\x80\xa6',b'RT . will likely reach one million followers by the evening of May 1st give or take https://t.co/6R2CIKDSDX',"b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'",b'How about it At the very least https://t.co/e6W2wzRy3f',"b'RT _Boxer ""Just the other day I was at Apple with Spielberg...And I said ""Have you heard of this Butta guy? He goes ""No Butta-w\xe2\x80\xa6'","b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'","b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'","b""RT All eyes and ears were on at this AM as he fielded Q's from &amp live on \xe2\x80\xa6""",b'posted the policy manual section on being recorded and it ex https://t.co/zochjdtCt6',b'_dore Democrats like or https://t.co/OAWxnHjR42',"b'RT Media icon calls presidential candidate ""Buttabeep Buttaboop and thinks his name may help his campaign b\xe2\x80\xa6'","b'""Red states and blue states have more in common than we think!"" What does this mean?'",b'Must be blacks somewhere falling for it smh',b'He flew to DC AFTER he knew what this was about It\xe2\x80\x99s disturbing It\xe2\x80\x99s why I bought https://t.co/VHMke40vqH',"b'RT Media icon calls presidential candidate ""Buttabeep Buttaboop and thinks his name may help his campaign b\xe2\x80\xa6'",b'RT I\xe2\x80\x99m seeing that it\xe2\x80\x99s our women &amp younger #Democrats who have the deeper commitment to the peopl\xe2\x80\xa6',b'RT _Graham Presidential candidate &amp South Bend Mayor is right\xe2\x80\x94God doesn\xe2\x80\x99t have a political party But God does hav\xe2\x80\xa6',"b'RT \xe2\x80\x9cI do think it\xe2\x80\x99s simply harder for candidates of color or female candidates I\xe2\x80\x99m very mindful of that."" t\xe2\x80\xa6'",b'RT Since tweeting this two young gay right-leaning men I know have contacted me to say they were also approached by Wohl to\xe2\x80\xa6',"b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""",b'And many of her policies are absurd A wealth tax that is u https://t.co/giKGeLb6lv',"b""RT Of this I have no doubt This ongoing conversation is leading about acknowledging and accepting one's au\xe2\x80\xa6""","b'RT ""People are looking for something very different No different in the way that the current president\xe2\x80\xa6'","b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'","b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'","b'_Smith i dont think you will read, https://t.co/breGueUCnT'","b'RT \xe2\x80\x9cI do think it\xe2\x80\x99s simply harder for candidates of color or female candidates I\xe2\x80\x99m very mindful of that."" t\xe2\x80\xa6'","b""RT . tells he's the first candidate to have taken the train up to Harlem to visit him at Sylvia's an\xe2\x80\xa6""",b'I\xe2\x80\x99m upset that you seem to have a h https://t.co/UT8u2xr9WQ',b'As a fellow gay man definitely a vodka soda the drink of our people \xf0\x9f\x98\x82',b'RT _giants Wow This ad for \xe2\x80\x99s book was placed by on The Gateway Pundit on THE SAME DAY that the site publi\xe2\x80\xa6',b'RT _Smith pretty amazing when you can get the women of The View to all agree on one thing',"b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""",b'. with a deep dive into the Jacob Wohl failed hit job on https://t.co/fgaQYutttN',b'RT 2020 Watch-ICYMI is in Boston today. joined on this morning His trip comes as h\xe2\x80\xa6',b'FFS Can we stop with this politician celebrity bit I fucking hate it',b'RT Mayor is a polyglot He would support and \xe2\x80\xa6',"b'RT ""People are looking for something very different No different in the way that the current president\xe2\x80\xa6'",b'RT Asking to repent for being gay is like asking _Graham to repent for being stupid. God made him that way\xe2\x80\xa6',b'Why is that weird unlike cnn wp politico Foxnews msnbc https://t.co/rtaAg3P1Ey',b'_pals I\xe2\x80\x99m pretty sure Indiana is a \xe2\x80\x9cpop state.',"b'RT . ""I absolutely see Harvey Milk in certainly in the theme of Harvey\'s \'you gotta give \'em hop\xe2\x80\xa6'","b'RT ""People are looking for something very different No different in the way that the current president\xe2\x80\xa6'","b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'","b'Not a good look Harvey Milk was a serial pederast Today we\'d say an ""abuser.""'",b'As long as it\xe2\x80\x99s not Bernie \xe2\x80\x9cDukakis 2.0 Sanders I https://t.co/sGnVMVFGPM',b'_photo https://t.co/NxnYGp1k7c',b'RT comes out in favor of decriminalizing marijuana and goes a step further to say it should be retroactive fo\xe2\x80\xa6',b'RT _Heroes Biden (29.3%) Bernie (23%) Kamala (8.3%) and Buttigieg (7.5% are now the 4 leading 2020 Democratic primary candidates\xe2\x80\xa6',b'The yellow is difficult to read for people with vision issues. Go with https://t.co/z0TnD6ran5',"b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'",b'_Smith you said yourself that only https://t.co/MdhOE7THz3',b'Good job for living within your means Nothing wrong with demonstrable financial responsibility.',"b'RT ""People are looking for something very different No different in the way that the current president\xe2\x80\xa6'",b'RT Daily reminder that &amp have NOT released their tax returns. What are they hiding?!',b'https://t.co/jdgKyMRErJ',b'Isn\xe2\x80\x99t this against the law?',b'Buttigieg kissing up to one of NYC\xe2\x80\x99s most prolific anti-semites Did he kiss his ring https://t.co/osUrKiauIK',"b""RT . 's mortgage payment in South Bend is $450 a month https://t.co/0hgvvrJfIr""","b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'","b'Pete ""I appreciate the warm reception from Reverend Al an https://t.co/ZgV11uaHkg'","b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'",b'You don\xe2\x80\x99t suck in it bite it He grabbed the leg',b'RT Now that the democratic field has fully revealed itself.. I\xe2\x80\x99m deeply feeling Mayor Pete is exactly what our wounded country ne\xe2\x80\xa6',b'RT https://t.co/CnwWMyEw4R Pete Buttigieg T-Shirt Vintage Vote Pete For U.S President #PeteForAmerica #PeteButtigieg #Pete2020\xe2\x80\xa6',b'Alt.right hate propagandists Wohl and Burkman lose The truth and win. https://t.co/SuVX2TkjlE',b'_Smith Now do My phone has been able to autocorrect Buttigieg since https://t.co/KcXctomZBf',b'RT \xe2\x80\x9cRacial inequities didn\xe2\x80\x99t just happen They\xe2\x80\x99re not an accident They\xe2\x80\x99re in many cases the consequence of racist policie\xe2\x80\xa6',b'I have heard that all Dem candidates MUST go through Sharpton Why?',b'_groove Yeah but she\xe2\x80\x99d have to move to Georgia... Cost-benefit there is not worth it.',b'Nope.',b'_Smith He looks so uncomfortable lol',b'_S_Harris Great interview Thanks Mayor Pete for actually answering questions!! \xf0\x9f\x98\x8a\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/Cbj2pEvxtR',"b""They got that out of Hillary's purse."""
b'RT _ Jacob Wohl and Jack Burkman are the lowest form of human trash Just like the pile of human garbage inside the White House.\xe2\x80\xa6',b'Lol had to add the i',b'RT Why is the headline Biden when it\xe2\x80\x99s who is at the Number One spot \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89 #peteforamerica #Pete2020 https://t.\xe2\x80\xa6',b'Obama still trying to take credit for the g https://t.co/DuVhTfeGwK',b'Following him now.',b'a-holes for the Fuhrer',"b""That's a shame I have allies in my rural East Texas town who sp https://t.co/F0Szalk2I3""",b'RT If wasn\xe2\x80\x99t busy running for President I would almost tell him to sue Wohl and Co.',b'I did not realize was an intelligence officer Strike 3 for me.',b'BREAKING NEWS Stop the presses https://t.co/q87z6cWXHq',b'Go for it It worked for AOC I hope it will work for you.',"b""RT Remember the 1-million-until-May challenge We're almost there with the better part of two days left 986k so far \xe2\x80\xa6""","b""Compare here with Biden who still don't get the impact of what he failed to do as the Chair of J Com https://t.co/ga542K5Zks""",b'No nothing beats comfort food like comfort food',b'oprah\xe2\x80\x99s nickname for gets a seal of approval from https://t.co/CDf0XBVDVp',b'_SUX https://t.co/I46LZTr8aK',b'RT Since tweeting this two young gay right-leaning men I know have contacted me to say they were also approached by Wohl to\xe2\x80\xa6',b'That\xe2\x80\x99s the first misstep I\xe2\x80\x99ve https://t.co/CE4xVicIyA',b'!! Best leaders https://t.co/V4WZaAfiNw',"b""RT \xe2\x80\x9cI'm reading Shortest Way Home by [ ] I call him Buttabeep Buttaboop.\xe2\x80\x9d -""","b""VOTE JOE BIDEN!!! I'm a registered #REPUBLICAN but Our Country will ALWAYS come before Party. https://t.co/JovQvAyChS""",b'And if it truly WAS Obama\xe2\x80\x99s deal why did De https://t.co/HAUZZ8JiRE',b'How reprehensible We should get them in front on Congress!',"b""RT Lady (Unlikable UltmtPerSister\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d Women2020) First of all (1) I 'LOVE\xe2\x80\xa6""",b'cool to see your love for Dick &lt;3',b'RT . will likely reach one million followers by the evening of May 1st give or take https://t.co/6R2CIKDSDX',"b""RT Of this I have no doubt This ongoing conversation is leading about acknowledging and accepting one's au\xe2\x80\xa6""","b""RT Wow I'm really steamed now that I've seen completely disregard gay history and the hubris of him standing\xe2\x80\xa6""",b'RT \xf0\x9f\x94\xa5Right-wing troll Jacob Wohl #busted on tape trying to concoct a FAKE sexual assault smear against and pr\xe2\x80\xa6',b'Trevor Noah Asks Pete Buttigieg About His \xe2\x80\x98White Privilege and What His First Day as President Would Look Like WA https://t.co/2MiPqpJ2OM',b'RT New Pete Punchline of the night \xe2\x80\x9cI may not be able to convince every voter out there to be for me but at the very le\xe2\x80\xa6',b'Yikes has a lot of work to do with non white voters dem base https://t.co/5cEfY2xuDz',"b'RT . ""I think day one you launch a package of democratic reforms to strengthen our democracy, including ""the kin\xe2\x80\xa6'","b""Hey , I appreciate your message and ideals but it's time to step aside and let take t https://t.co/9LyxBxVwDu""",b'_sd Thanks for shar https://t.co/CjSetKDemH',"b'""I may not be able to convince every voter out there to be for me but at the very least I need to make sure that e https://t.co/C0gfBt4Z7r'","b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'",b'Pander much.. #PeteButtigieg https://t.co/Ee18rGlKBJ',"b""It's not often you see that group of women in agreement huh Go Pete!""",b'_im Ohnoes shitlibs please don\xe2\x80\x99t split the vote or throw us in the Briar Patch!',"b""Lady (Unlikable UltmtPerSister\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d Women2020) First of all (1) I 'L https://t.co/vZuCA4e5TS""",b'https://t.co/j1g7vi2T0V',b'_pete What\xe2\x80\x99s he doing tomorrow sleeping I hope?!',b'Biden probably beats Trump easily Ber https://t.co/GifYfSbnIy',b'I\xe2\x80\x99m waiting for every other candidate to be cross-examined about https://t.co/QXr4zlY7d0',b'I couldn\xe2\x80\x99t tell you wether that translates to votes but it gives me hope.',b'Also is there literally nobody else to tal https://t.co/GwbR3m2iFL',"b""RT . 's mortgage payment in South Bend is $450 a month https://t.co/0hgvvrJfIr""",b'Among Democrats &amp voters leaning Democrat per national just released: 38% 12% https://t.co/RCUdA7Iqqg',"b""RT I certainly don't condone and _Burkman and their hateful smear tactics This is radical liberal left\xe2\x80\xa6""",b'RT Breaking news New CNN national poll shows with a commanding lead over the Democratic field 39 pick Biden as t\xe2\x80\xa6',b'It is a mystery since he was caught trying to do the very same sort of thing to Robert Mueller.',b'has got this close in SW PDX vote',"b""RT . didn't hold back when he interviewed about the #out presidential candidate's campaign #LGBTQ h\xe2\x80\xa6""","b""_Smith _potus They'll say they were on a train with an arrogant for https://t.co/Q6xTBoi4qL""","b'RT ""I may not be able to convince every voter out there to be for me but at the very least I need to make sure that every voter\xe2\x80\xa6'","b""Not ok Who's going to speak out https://t.co/0NDif4dcMV""",b'RT The lunch choice Mac and cheese fried chicken and collard greens #NBC4NY https://t.co/x0F7OUHHxF',"b'RT ""I may not be able to convince every voter out there to be for me but at the very least I need to make sure that every voter\xe2\x80\xa6'",b'_Merica https://t.co/EX0ebZ0Doz',b'RT Well... imagine that.. Knew i smelled a rat https://t.co/bzQuKKvmPv',b'You are wrong and obviously didn\xe2\x80\x99t bother t https://t.co/mOJQ4avmBS',"b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'","b""Thanks for not taking another letter off of 's last name.""",b'RT _Smith 2 reasons why I love and believe it\xe2\x80\x99s must do for every candidate: 1 Politically savvy show one of 1st network sh\xe2\x80\xa6',b'That doesn\xe2\x80\x99t stop \xe2\x80\x9csmear the queer progressives.',b'RT I like ! I like ! I like ! I like ! I like ! I like \xe2\x80\xa6',b'_Smith I personally respect diversity and value opinions that may not be like mine I https://t.co/NU8p3O2KpX',b'The Dem Establishment is pushing Peter Buttigieg &amp Biden We predict that they along with Harris will be the top https://t.co/9OOVuhkuah',b'I noticed that is also (no doubt for political convenience as well as https://t.co/sLhDfM6JCA',b'Socialism 101 A great lesson for the American people to think long and hard about the direction Leftwing nut-jobs https://t.co/MOWy8ZFyhy',b'I just got tickets last night to go to fundraising event in San Francisco on May 10 I am so unbelie https://t.co/PXjMP57uhX',"b'RT ""I may not be able to convince every voter out there to be for me but at the very least I need to make sure that every voter\xe2\x80\xa6'",b'RT Asking to repent for being gay is like asking _Graham to repent for being stupid. God made him that way\xe2\x80\xa6',b'RT Since tweeting this two young gay right-leaning men I know have contacted me to say they were also approached by Wohl to\xe2\x80\xa6',b'Shouldn\xe2\x80\x99t he be charged?',b'Personal stories like family members changing hearts https://t.co/EiaZzXeW94',"b""RT \xe2\x80\x9cI'm reading Shortest Way Home by [ ] I call him Buttabeep Buttaboop.\xe2\x80\x9d -""","b'I\xe2\x80\x99m WV my monthly mortgage on my 3 bd home is $441 When I lived in NYC I paid $1,000 https://t.co/RLMMAW2nn0'","b'RT ""I may not be able to convince every voter out there to be for me but at the very least I need to make sure that every voter\xe2\x80\xa6'","b'RT \xe2\x80\x9cI do think it\xe2\x80\x99s simply harder for candidates of color or female candidates I\xe2\x80\x99m very mindful of that."" t\xe2\x80\xa6'",b'Hey if a policy agenda for black Americans is important to you maybe think about allowing the inca https://t.co/RAoLxwvthR',"b'RT ""I may not be able to convince every voter out there to be for me but at the very least I need to make sure that every voter\xe2\x80\xa6'","b""_Smith That'll preach.""",b'RT _Smith 2 reasons why I love and believe it\xe2\x80\x99s must do for every candidate: 1 Politically savvy show one of 1st network sh\xe2\x80\xa6',b'RT _Smith 2 reasons why I love and believe it\xe2\x80\x99s must do for every candidate: 1 Politically savvy show one of 1st network sh\xe2\x80\xa6',"b'RT #MayorPete cites his ""audacity on the campaign trail but I don\'t see it in his personal coming-out story In 2015\xe2\x80\xa6'","b'RT ""I may not be able to convince every voter out there to be for me but at the very least I need to make sure that every voter\xe2\x80\xa6'","b'RT ""One of the things about privilege...is that you don\'t think about it very much You know it\'s being in an out group wher\xe2\x80\xa6'","b'RT ""People are looking for something very different No different in the way that the current president\xe2\x80\xa6'",b'This is only going to show how powerful his message is Thanks losers!',b'White boy #PeteButtigieg https://t.co/155VlMfaZT',b'RT _Painter \xe2\x80\xa6',b'I don\xe2\x80\x99t understand how he\xe2\x80\x99s not being held accountable please press charges Enough already!',b'_Smith i just love him so much https://t.co/SnukC9JYe5',b'Mayor \xe2\x80\x99s fake accuser confesses https://t.co/ToIr3XLSTc',b'#TuesdayThoughts #TuesdayMotivation reports #Republican dirty tricks campaign is starting against https://t.co/H6NFRZnTHi',"b'RT ""We\xe2\x80\x99re in this moment this tectonic moment where things are changing around us I think it\xe2\x80\x99s as big a moment as the begin\xe2\x80\xa6'",b'RT Made this fun little retro #teampete graphic with help from awesome designer toolkit for anyone who would like to use \xe2\x9c\xa8 P\xe2\x80\xa6',b'me thinks one of her close &amp dearest friends needs her full attention upmost support and https://t.co/xI7Ca9FhZJ'
